,isExternalPostamat,id,wayInfoImagesCount,address,workTime,wayInfo,imageLocationPath,cityId,cityName,cityNameUfu,regionName,coordinates,sale,smId,fastestDatesByStore,deliveryPointType,bonus,legacyDstId,isWb,country
12,False,114176,3,"г Иваново (Брестская область), улица Карла Маркса 51А",Ежедневно 10:00-21:00,,Img114176,1985377,Иваново,ivanovo,,"52.144824,25.543306",0,6,{},0,0.0,6257521,True,Belarus
13,False,1009,3,"г. Слоним (Гродненская обл.), ул. Брестская, 73",Ежедневно 10:00-21:00,"Остановка ""10-я школа"", проезд автобусов № 3, 5, 12. Сразу за остановкой жилой дом №73 на противоположной стороне от нового здания суда. Единственный вход со стороны дороги, а не со двора.",slonim,1985397,Слоним,slonim,,"53.0853,25.3015",0,6,{},0,0.0,4542287,True,Belarus
14,False,109283,3,Хойники (Гомельская область) улица Жукова 2,Ежедневно 10:00-21:00,,Img109283,1985417,Хойники,hoyniki,,"51.907399,29.990583",0,6,{},0,0.0,6256119,True,Belarus
15,False,104192,3,"г. Витебск (Витебская область), улица Космонавтов, д. 11",Ежедневно 10:00-21:00,,Img104192,1983665,Витебск,vitebsk,,"55.196026,30.188971",0,6,{},0,0.0,6254845,True,Belarus
16,False,18278,3,"г. Бобруйск (Могилёвская область), улица Генерала Батова, 29",Ежедневно 10:00-21:00,,Img18278,1985357,Бобруйск,bobruysk,,"53.193034,29.231358",0,6,{},0,0.0,6254344,True,Belarus
17,False,17348,3,"г. Гомель (Гомельская область), улица Владимирова, д. 65",Ежедневно 10:00-21:00,,Img17348,1983666,Гомель,gomel,,"52.424518175,30.948923226",0,6,{},0,0.0,6157540,True,Belarus
18,False,16665,3,"г. Брест (Брестская область), Московская улица, д. 301",Ежедневно 10:00-21:00,,Img16665,1983664,Брест,brest,,"52.102446589,23.781313066",0,6,{},0,0.0,5884730,True,Belarus
19,False,106722,3,Мстиславль Кирова 39А,Ежедневно 10:00-21:00,,Img106722,1985366,Мстиславль,mstislavl,,"54.017149,31.716172",0,6,{},0,0.0,6255659,True,Belarus
20,False,15680,3,"г. Славгород (Могилёвская область), Ленинская улица, д. 52",Ежедневно 09:00-21:00,,Img15680,1985368,Славгород,slavgorod,,"53.450131,31.006502",0,6,{},0,0.0,5491742,True,Belarus
21,False,102675,3,"г. Минск, Брилевская улица, д. 3",Ежедневно 10:00-21:00,,Img102675,1983668,Минск,minsk,Минск и Минская обл.,"53.876653,27.532314",0,6,{},0,0.0,6254007,True,Belarus
22,False,17657,3,"г. Минск, улица Макаёнка, д. 12А",Ежедневно 10:00-21:00,,Img17657,1983668,Минск,minsk,Минск и Минская обл.,"53.921884335,27.62525479",0,6,{},0,0.0,6233148,True,Belarus
23,False,107032,3,г Мозырь (Гомельская обл) Интернациональная 96,Ежедневно 10:00-21:00,,Img107032,1985408,Мозырь,mozyr,,"52.036949,29.265995",0,6,{},0,0.0,6256047,True,Belarus
24,False,111193,3,г Минск (Минская обл) Сухаревская улица 46,Ежедневно 10:00-21:00,,Img111193,2377666,Минск,minsk,Минск и Минская обл.,"53.889044,27.427109",0,6,{},0,0.0,6256613,True,Belarus
25,False,18006,3,"г. Минск, улица Всеволода Игнатовского, д. 4",Ежедневно 10:00-21:00,,Img18006,1983668,Минск,minsk,Минск и Минская обл.,"53.921128,27.449712",0,6,{},0,0.0,6253762,True,Belarus
26,False,116046,3,"г Гродно (Гродненская область), Мостовая улица 39",Ежедневно 10:00-21:00,,Img116046,1983667,Гродно,grodno,,"53.673679,23.828995",0,6,{},0,0.0,6257938,True,Belarus
27,False,107811,3,г. Борисов (Минская обл) Серебренникова 2 Б,Ежедневно 10:00-21:00,,Img107811,1985332,Борисов,borisov,,"54.180058,28.472536",0,6,{},0,0.0,6255825,True,Belarus
28,False,111380,3,г Лида (Гродненская обл) Советская улица 38,Ежедневно 10:00-21:00,,Img111380,1985391,Лида,lida,,"53.897377,25.299738",0,6,{},0,0.0,6257044,True,Belarus
29,False,116595,3,"Мозырь (Гомельская область), улица Веры Хоружей 11",Ежедневно 10:00-21:00,,Img116595,1985408,Мозырь,mozyr,,"52.086897,29.227098",0,6,{},0,0.0,6257933,True,Belarus
30,False,107930,3,"г Старые Дороги (Беларусь, Минская обл, Стародорожский р-н) Комсомольская 3",Ежедневно 10:00-21:00,,Img107930,1985563,Старые Дороги,starye-dorogi,,"53.038821,28.267811",0,6,{},0,0.0,6255870,True,Belarus
31,False,117079,3,"Полоцк (Витебская область), улица Вологина 336",Ежедневно 10:00-21:00,,Img117079,1985430,Полоцк,polotsk,,"55.537777,28.801906",0,6,{},0,0.0,6257934,True,Belarus
32,False,1325,3,"г. Минск, пр-кт Дзержинского, 131",Ежедневно 10:00-21:00,"Выходите из метро «Малиновка» на противоположную сторону от ProStor ( по ходу движения, поворачиваете налево, затем направо). По левую сторону виднеются дома. Двигаетесь вперед до АПТЕКИ. Между домами (пр-т Дзержинского 129 и 131) заходите во внутреннюю часть дома, поднимаетесь по лестнице и доходите до первого подъезда (крайний слева) с вывеской "" Wildberries"".",Img1325,1983668,Минск,minsk,Минск и Минская обл.,"53.844537,27.473931",0,6,{},0,0.0,4471559,True,Belarus
33,False,104901,3,Минск Люцинская 1,Ежедневно 10:00-21:00,,Img104901,1983668,Минск,minsk,Минск и Минская обл.,"53.931553,27.442545",0,6,{},0,0.0,6254894,True,Belarus
34,False,108701,3,г Могилев (Могилёвская область) проспект Шмидта 46,Ежедневно 10:00-21:00,,Img108701,1983669,Могилев,mogilev,,"53.870707,30.325718",0,6,{},0,0.0,6256560,True,Belarus
35,False,108794,3,"г.  Могилёв ( Могилевская обл, Могилевский р-н ), ул. Ленинская, д. 83",Ежедневно 10:00-21:00,,Img108794,2373288,Могилёв,mogilev,,"53.907801,30.345743",0,6,{},0,0.0,6255946,True,Belarus
36,False,103322,3,"г. Лепель (Витебская область), улица Чуйкова, д. 75",Ежедневно 10:00-21:00,,Img103322,1985425,Лепель,lepel,,"54.877511,28.69084",0,6,{},0,0.0,6254513,True,Belarus
37,False,338,3,"г. Гомель, Пр. Октября, 28В",Ежедневно 10:00-21:00," Выходите на остановке ""Мотороремонтный завод "" и следуете в сторону центра города (200-300метров) до торгового центра. Вход в ПВЗ находится между 9-ти этажным домом и торговым центром.
",Gomel_okt,1983666,Гомель,gomel,,"52.407352,30.957939",0,6,{},0,0.0,4542305,True,Belarus
38,False,106856,3,г. Могилев ул. Чайковского д. 11,Ежедневно 10:00-21:00,,Img106856,1983669,Могилев,mogilev,,"53.878709,30.332857",0,6,{},0,0.0,6255540,True,Belarus
39,False,114180,3, Гомельская обл  г. Чечерск Советская улица 27,Ежедневно 10:00-21:00,,Img114180,1985418,Чечерск,chechersk,,"52.914829,30.917662",0,6,{},0,0.0,6257484,True,Belarus
40,False,115232,3,"г Новополоцк (Витебская область), Молодёжная улица 54",Ежедневно 10:00-21:00,,Img115232,1985428,Новополоцк,novopolotsk,,"55.537619,28.640231",0,6,{},0,0.0,6257936,True,Belarus
